customer_id,recency,frequency,monetary,recency_cluster,frequency_cluster,monetary_cluster,final_score,segment
13918,50,30,1212.8400000000001,4,0,0,4,Master
13919,30,33,350.1600000000001,4,0,0,4,Master
13923,54,20,351.13000000000005,4,0,0,4,Master
13926,24,11,223.85000000000002,4,0,0,4,Master
13928,11,27,464.56999999999994,4,0,0,4,Master
13939,24,46,556.7499999999999,4,0,0,4,Master
13940,18,49,839.1400000000002,4,0,0,4,Master
13950,12,36,728.5600000000001,4,0,0,4,Master
13953,53,20,3515.6800000000003,4,0,0,4,Master
13960,22,12,230.22,4,0,0,4,Master
13962,22,11,169.55,4,0,0,4,Master
13974,50,28,413.59,4,0,0,4,Master
13978,15,15,196.79,4,0,0,4,Master
13984,27,17,488.03000000000003,4,0,0,4,Master
13986,18,13,320.46000000000004,4,0,0,4,Master
13991,13,84,847.54,4,0,0,4,Master
13995,16,87,1383.4899999999998,4,0,0,4,Master
14000,5,16,633.71,4,0,0,4,Master
14001,46,40,2030.33,4,0,0,4,Master
14005,10,84,2874.7200000000007,4,0,0,4,Master
14006,6,30,962.1899999999999,4,0,0,4,Master
14015,53,20,917.34,4,0,0,4,Master
14019,47,68,1398.9600000000005,4,0,0,4,Master
14020,1,39,642.8000000000001,4,0,0,4,Master
14021,5,22,631.9000000000001,4,0,0,4,Master
14034,23,89,509.09,4,0,0,4,Master
14035,29,66,1428.0200000000002,4,0,0,4,Master
14052,20,56,225.35999999999993,4,0,0,4,Master
14064,5,79,1168.9199999999998,4,0,0,4,Master
14073,22,14,139.54,4,0,0,4,Master
14075,20,43,942.2599999999998,4,0,0,4,Master
14077,41,42,499.41999999999996,4,0,0,4,Master
14093,13,100,433.85999999999996,4,0,0,4,Master
14102,12,63,1060.33,4,0,0,4,Master
14109,24,14,80.19999999999999,4,0,0,4,Master
14111,6,11,688.6,4,0,0,4,Master
14113,23,40,1377.92,4,0,0,4,Master
14114,37,15,386.53,4,0,0,4,Master
14116,20,72,1382.7400000000002,4,0,0,4,Master
14126,11,16,643.6300000000001,4,0,0,4,Master
14129,18,52,1123.86,4,0,0,4,Master
14133,38,30,590.3399999999999,4,0,0,4,Master
14139,47,26,415.81999999999994,4,0,0,4,Master
14140,22,67,920.0499999999996,4,0,0,4,Master
14141,30,46,879.0300000000003,4,0,0,4,Master
14145,47,12,3148.2,4,0,0,4,Master
14147,50,6,468.4,4,0,0,4,Master
14149,35,40,259.43000000000006,4,0,0,4,Master
14157,20,47,392.4400000000001,4,0,0,4,Master
14158,41,41,507.66000000000014,4,0,0,4,Master
14167,9,50,562.5899999999999,4,0,0,4,Master
14173,11,29,450.84000000000003,4,0,0,4,Master
14185,9,3,197.65,4,0,0,4,Master
14198,19,44,663.4999999999999,4,0,0,4,Master
14201,4,39,688.0400000000001,4,0,0,4,Master
14205,11,39,218.78000000000003,4,0,0,4,Master
14209,11,88,2067.1300000000006,4,0,0,4,Master
14212,31,9,1070.48,4,0,0,4,Master
14214,37,70,1000.2299999999997,4,0,0,4,Master
14216,17,59,1839.3,4,0,0,4,Master
14218,43,12,169.48000000000002,4,0,0,4,Master
14226,29,72,2184.24,4,0,0,4,Master
14229,52,43,1450.6,4,0,0,4,Master
14233,5,36,1447.5100000000007,4,0,0,4,Master
14235,11,80,3093.8599999999997,4,0,0,4,Master
14251,11,78,2879.7000000000003,4,0,0,4,Master
14261,51,52,1163.4499999999998,4,0,0,4,Master
14267,3,66,1279.0899999999997,4,0,0,4,Master
14270,9,29,492.6499999999999,4,0,0,4,Master
14273,36,29,559.9700000000001,4,0,0,4,Master
14276,0,75,1019.3899999999996,4,0,0,4,Master
14285,22,27,1910.0100000000004,4,0,0,4,Master
14288,35,17,413.85,4,0,0,4,Master
14289,6,47,911.2599999999999,4,0,0,4,Master
14290,12,103,2307.4499999999994,4,0,0,4,Master
14295,39,7,154.7,4,0,0,4,Master
14297,18,64,1284.0599999999997,4,0,0,4,Master
14300,19,3,43.2,4,0,0,4,Master
14304,38,27,197.1,4,0,0,4,Master
14306,52,35,2083.4199999999996,4,0,0,4,Master
14311,36,27,229.71000000000004,4,0,0,4,Master
14312,37,87,1611.5899999999995,4,0,0,4,Master
14315,22,104,2456.979999999999,4,0,0,4,Master
14320,39,42,343.11,4,0,0,4,Master
14326,36,9,166.85,4,0,0,4,Master
14332,23,25,840.2099999999998,4,0,0,4,Master
14335,17,60,454.86,4,0,0,4,Master
14336,17,90,1614.9100000000008,4,0,0,4,Master
14339,36,18,289.91,4,0,0,4,Master
14342,22,24,607.7100000000002,4,0,0,4,Master
14346,32,60,1021.5800000000002,4,0,0,4,Master
14349,11,31,133.50000000000006,4,0,0,4,Master
14352,37,47,1078.96,4,0,0,4,Master
14357,44,40,225.12000000000012,4,0,0,4,Master
14359,20,58,882.5800000000002,4,0,0,4,Master
14362,23,37,151.50000000000003,4,0,0,4,Master
14364,5,69,3717.349999999999,4,0,0,4,Master
14379,45,46,348.1,4,0,0,4,Master
14381,53,56,202.6800000000001,4,0,0,4,Master
14385,10,14,202.11,4,0,0,4,Master
14389,33,62,999.7199999999998,4,0,0,4,Master
14397,4,95,2556.6800000000007,4,0,0,4,Master
14406,2,8,156.75,4,0,0,4,Master
14408,11,106,2599.03,4,0,0,4,Master
14412,43,45,761.3300000000002,4,0,0,4,Master
14416,23,14,490.22,4,0,0,4,Master
14421,5,27,813.11,4,0,0,4,Master
14424,18,1,322.08,4,0,0,4,Master
14427,51,17,363.34000000000003,4,0,0,4,Master
14434,22,12,1372.8,4,0,0,4,Master
14440,43,55,2357.6800000000003,4,0,0,4,Master
14441,22,59,1545.1400000000006,4,0,0,4,Master
14443,54,98,1400.8800000000003,4,0,0,4,Master
14447,19,70,1163.2300000000005,4,0,0,4,Master
14448,10,20,375.35,4,0,0,4,Master
14450,4,40,483.25,4,0,0,4,Master
14452,11,60,259.05000000000007,4,0,0,4,Master
14467,18,89,596.2599999999999,4,0,0,4,Master
14470,12,43,461.19000000000005,4,0,0,4,Master
14474,44,30,537.71,4,0,0,4,Master
14477,20,11,1307.8100000000002,4,0,0,4,Master
14480,12,13,279.05,4,0,0,4,Master
14484,51,14,321.91999999999996,4,0,0,4,Master
14488,52,49,1047.4300000000003,4,0,0,4,Master
14494,26,7,139.56,4,0,0,4,Master
14495,51,6,123.79999999999998,4,0,0,4,Master
14497,38,31,457.4699999999999,4,0,0,4,Master
14500,1,7,356.85,4,0,0,4,Master
14507,24,97,1352.8799999999997,4,0,0,4,Master
14508,22,55,268.04999999999995,4,0,0,4,Master
14511,12,71,1267.41,4,0,0,4,Master
14514,9,69,990.2,4,0,0,4,Master
14515,18,98,2076.8899999999994,4,0,0,4,Master
14522,25,17,974.54,4,0,0,4,Master
14533,25,65,1812.6200000000006,4,0,0,4,Master
14539,16,32,537.48,4,0,0,4,Master
14540,10,71,952.66,4,0,0,4,Master
14541,0,105,1453.35,4,0,0,4,Master
14543,29,105,2916.1700000000005,4,0,0,4,Master
14548,3,4,652.8,4,0,0,4,Master
14550,11,47,757.3700000000001,4,0,0,4,Master
14551,19,10,186.23000000000002,4,0,0,4,Master
14552,33,57,164.22000000000003,4,0,0,4,Master
14560,17,76,2174.1800000000007,4,0,0,4,Master
14581,17,17,138.6,4,0,0,4,Master
14582,41,6,114.11,4,0,0,4,Master
14585,51,29,157.05,4,0,0,4,Master
14595,20,102,1740.6000000000001,4,0,0,4,Master
14597,12,47,866.2400000000001,4,0,0,4,Master
14598,45,50,221.97000000000003,4,0,0,4,Master
14601,11,7,213.96000000000004,4,0,0,4,Master
14616,36,3,406.08000000000004,4,0,0,4,Master
14618,10,17,538.59,4,0,0,4,Master
14624,30,13,225.84999999999997,4,0,0,4,Master
14628,36,24,671.96,4,0,0,4,Master
14631,51,41,1006.9799999999998,4,0,0,4,Master
14638,51,16,443.6,4,0,0,4,Master
14641,22,7,110.46,4,0,0,4,Master
14642,0,2,96.12,4,0,0,4,Master
14644,10,29,780.4599999999999,4,0,0,4,Master
14651,5,101,653.7499999999999,4,0,0,4,Master
14655,23,50,1930.15,4,0,0,4,Master
14661,27,4,107.95,4,0,0,4,Master
14664,20,98,636.2399999999999,4,0,0,4,Master
14666,25,14,195.24999999999997,4,0,0,4,Master
14673,10,74,1736.3999999999994,4,0,0,4,Master
14675,17,97,596.3599999999999,4,0,0,4,Master
14676,38,44,2543.24,4,0,0,4,Master
14681,5,7,498.95,4,0,0,4,Master
14690,33,52,341.96000000000004,4,0,0,4,Master
14691,35,71,2114.3299999999995,4,0,0,4,Master
14703,15,22,318.1699999999999,4,0,0,4,Master
14714,25,10,160.19,4,0,0,4,Master
14715,9,71,867.3800000000001,4,0,0,4,Master
14716,43,51,307.50999999999993,4,0,0,4,Master
14720,31,37,663.8100000000003,4,0,0,4,Master
14725,25,47,655.58,4,0,0,4,Master
14731,35,45,380.0199999999999,4,0,0,4,Master
14738,5,56,1289.9399999999998,4,0,0,4,Master
14739,20,61,3899.1000000000004,4,0,0,4,Master
14741,12,59,1400.3400000000004,4,0,0,4,Master
14744,17,28,1088.53,4,0,0,4,Master
14748,9,92,1311.7899999999997,4,0,0,4,Master
14752,44,5,389.63999999999993,4,0,0,4,Master
14754,45,41,638.0500000000001,4,0,0,4,Master
14756,15,38,738.9599999999998,4,0,0,4,Master
14761,0,11,255.90000000000003,4,0,0,4,Master
14764,44,7,250.55,4,0,0,4,Master
14768,18,6,139.50000000000003,4,0,0,4,Master
14775,0,60,1011.9,4,0,0,4,Master
14784,27,15,289.99,4,0,0,4,Master
14785,11,3,77.4,4,0,0,4,Master
14788,27,30,679.4399999999998,4,0,0,4,Master
14789,29,6,197.64000000000001,4,0,0,4,Master
14790,2,46,745.0600000000001,4,0,0,4,Master
14793,22,15,214.14000000000001,4,0,0,4,Master
14794,10,82,1272.11,4,0,0,4,Master
14798,53,12,173.74,4,0,0,4,Master
14799,52,13,157.7,4,0,0,4,Master
14805,16,46,546.4,4,0,0,4,Master
14820,22,29,507.2900000000001,4,0,0,4,Master
14823,4,70,321.4299999999999,4,0,0,4,Master
14824,11,29,1127.7100000000003,4,0,0,4,Master
14830,54,39,188.88,4,0,0,4,Master
14834,0,70,1698.3500000000001,4,0,0,4,Master
14836,11,6,102.44999999999999,4,0,0,4,Master
14851,24,28,511.34999999999985,4,0,0,4,Master
14853,5,10,463.04999999999995,4,0,0,4,Master
14855,2,20,645.6500000000001,4,0,0,4,Master
14857,30,61,1165.6499999999996,4,0,0,4,Master
14859,13,59,1352.0399999999993,4,0,0,4,Master
14860,20,12,168.62000000000003,4,0,0,4,Master
14861,53,6,125.79000000000002,4,0,0,4,Master
14862,26,48,841.2000000000002,4,0,0,4,Master
14875,10,50,1448.7200000000003,4,0,0,4,Master
14881,20,17,255.4,4,0,0,4,Master
14882,27,11,589.7,4,0,0,4,Master
14883,5,54,756.6400000000001,4,0,0,4,Master
14893,10,73,1237.8500000000004,4,0,0,4,Master
14897,1,55,1366.38,4,0,0,4,Master
14901,1,98,1414.9900000000005,4,0,0,4,Master
14902,22,24,314.11000000000007,4,0,0,4,Master
14904,26,69,1025.4399999999998,4,0,0,4,Master
14910,26,35,389.86000000000007,4,0,0,4,Master
14912,17,28,841.5199999999998,4,0,0,4,Master
14913,37,87,1227.4300000000005,4,0,0,4,Master
14920,35,57,977.77,4,0,0,4,Master
14923,51,44,749.0999999999998,4,0,0,4,Master
14931,23,42,964.6800000000002,4,0,0,4,Master
14946,15,3,100.9,4,0,0,4,Master
14948,24,64,1066.5699999999995,4,0,0,4,Master
14950,20,20,361.25,4,0,0,4,Master
14953,26,54,285.66999999999996,4,0,0,4,Master
14954,13,77,294.8499999999999,4,0,0,4,Master
14959,30,61,684.9699999999999,4,0,0,4,Master
14966,15,36,183.01999999999992,4,0,0,4,Master
14967,50,6,463.8,4,0,0,4,Master
14984,4,39,202.36999999999998,4,0,0,4,Master
14987,16,4,326.4,4,0,0,4,Master
14988,5,40,334.54,4,0,0,4,Master
14997,1,27,540.98,4,0,0,4,Master
14998,6,74,414.8699999999999,4,0,0,4,Master
15000,48,77,490.52,4,0,0,4,Master
15014,43,33,257.66999999999996,4,0,0,4,Master
15028,43,48,627.13,4,0,0,4,Master
15035,31,27,252.72999999999996,4,0,0,4,Master
15045,33,13,633.66,4,0,0,4,Master
15049,37,3,121.17000000000002,4,0,0,4,Master
15050,26,78,1682.7700000000004,4,0,0,4,Master
15066,54,53,760.5899999999999,4,0,0,4,Master
15068,47,104,553.3599999999998,4,0,0,4,Master
15073,10,76,612.4300000000001,4,0,0,4,Master
15079,35,48,893.66,4,0,0,4,Master
15081,23,35,487.34999999999985,4,0,0,4,Master
15088,22,60,1140.27,4,0,0,4,Master
15091,54,31,476.96,4,0,0,4,Master
15096,43,11,219.39,4,0,0,4,Master
15105,19,101,2298.930000000001,4,0,0,4,Master
15106,5,102,1407.7300000000002,4,0,0,4,Master
15107,39,20,247.65999999999997,4,0,0,4,Master
15110,24,39,973.1999999999999,4,0,0,4,Master
15113,10,98,3339.51,4,0,0,4,Master
15115,19,21,340.11000000000007,4,0,0,4,Master
15116,18,45,1352.7500000000002,4,0,0,4,Master
15117,15,80,1550.13,4,0,0,4,Master
15121,51,28,457.71999999999997,4,0,0,4,Master
15124,23,15,184.19,4,0,0,4,Master
15129,51,84,3447.4,4,0,0,4,Master
15132,19,52,977.9300000000002,4,0,0,4,Master
15133,38,29,982.4199999999998,4,0,0,4,Master
15134,15,73,1387.99,4,0,0,4,Master
15136,0,69,1282.4500000000005,4,0,0,4,Master
15140,53,81,2350.0000000000005,4,0,0,4,Master
15142,47,26,498.74,4,0,0,4,Master
15145,44,67,1194.7300000000005,4,0,0,4,Master
15148,11,20,301.28999999999996,4,0,0,4,Master
15158,46,7,401.4000000000001,4,0,0,4,Master
15163,19,29,304.4699999999999,4,0,0,4,Master
15168,26,5,106.56,4,0,0,4,Master
15171,9,7,1034.5,4,0,0,4,Master
15179,19,95,2186.2000000000003,4,0,0,4,Master
15186,15,19,411.40999999999997,4,0,0,4,Master
15192,2,51,1044.3200000000004,4,0,0,4,Master
15197,9,36,656.4399999999998,4,0,0,4,Master
15199,30,13,1268.6999999999998,4,0,0,4,Master
15206,11,9,420.29999999999995,4,0,0,4,Master
15208,30,43,867.62,4,0,0,4,Master
15212,6,7,88.94999999999997,4,0,0,4,Master
15215,45,43,615.99,4,0,0,4,Master
15239,11,52,764.3399999999999,4,0,0,4,Master
15240,6,83,1685.57,4,0,0,4,Master
15253,1,55,915.2999999999996,4,0,0,4,Master
15265,33,82,1506.1200000000001,4,0,0,4,Master
15267,0,11,1717.36,4,0,0,4,Master
15269,24,2,408.8,4,0,0,4,Master
15270,16,48,2298.2000000000003,4,0,0,4,Master
15274,19,47,716.5700000000003,4,0,0,4,Master
15277,47,12,255.89999999999998,4,0,0,4,Master
15286,50,3,240.55,4,0,0,4,Master
15287,23,21,485.24,4,0,0,4,Master
15288,44,88,2306.519999999999,4,0,0,4,Master
15297,11,41,635.04,4,0,0,4,Master
15299,38,12,3787.0900000000006,4,0,0,4,Master
15320,45,36,267.13,4,0,0,4,Master
15321,50,105,2663.4799999999996,4,0,0,4,Master
15327,53,10,208.75000000000003,4,0,0,4,Master
15329,40,62,1005.5,4,0,0,4,Master
15335,54,35,170.22000000000003,4,0,0,4,Master
15344,24,32,476.58000000000004,4,0,0,4,Master
15345,46,23,367.69000000000005,4,0,0,4,Master
15346,39,17,252.42000000000004,4,0,0,4,Master
15355,54,14,277.05000000000007,4,0,0,4,Master
15360,40,13,427.92999999999995,4,0,0,4,Master
15363,6,17,318.05,4,0,0,4,Master
15368,22,4,446.94000000000005,4,0,0,4,Master
15370,30,95,2360.55,4,0,0,4,Master
15380,47,37,1682.36,4,0,0,4,Master
15385,41,12,316.88,4,0,0,4,Master
15392,1,85,1515.7299999999996,4,0,0,4,Master
15393,17,12,231.86,4,0,0,4,Master
15394,10,85,2183.54,4,0,0,4,Master
15398,17,74,1339.6299999999999,4,0,0,4,Master
15399,23,50,815.7699999999999,4,0,0,4,Master
15406,19,58,426.60999999999996,4,0,0,4,Master
15411,27,99,1336.4300000000003,4,0,0,4,Master
15414,10,39,774.8999999999999,4,0,0,4,Master
15419,25,8,135.86,4,0,0,4,Master
15421,0,53,950.3599999999996,4,0,0,4,Master
15428,16,6,93.78,4,0,0,4,Master
15429,27,83,364.89999999999975,4,0,0,4,Master
15432,24,10,171.19,4,0,0,4,Master
15435,23,29,149.29000000000005,4,0,0,4,Master
15449,27,62,971.2200000000001,4,0,0,4,Master
15458,26,7,161.64,4,0,0,4,Master
15467,10,53,511.88000000000005,4,0,0,4,Master
15468,44,29,438.46,4,0,0,4,Master
15469,32,27,504.50000000000006,4,0,0,4,Master
15473,0,14,1465.2,4,0,0,4,Master
15478,41,44,1399.9199999999996,4,0,0,4,Master
15489,5,55,1090.03,4,0,0,4,Master
15492,29,35,659.4599999999999,4,0,0,4,Master
15497,18,16,1259.7,4,0,0,4,Master
15500,19,68,1131.5600000000004,4,0,0,4,Master
15505,53,99,3497.140000000001,4,0,0,4,Master
15516,45,15,62.43,4,0,0,4,Master
15524,25,1,440.0,4,0,0,4,Master
15533,20,86,746.9199999999996,4,0,0,4,Master
15540,12,15,213.30000000000004,4,0,0,4,Master
15550,38,61,575.63,4,0,0,4,Master
15556,25,31,279.77,4,0,0,4,Master
15557,29,19,468.90999999999997,4,0,0,4,Master
15561,12,31,722.7400000000001,4,0,0,4,Master
15565,51,8,173.15999999999997,4,0,0,4,Master
15567,19,7,186.01000000000002,4,0,0,4,Master
15568,45,53,758.2899999999998,4,0,0,4,Master
15569,39,31,1375.7100000000003,4,0,0,4,Master
15571,12,57,650.43,4,0,0,4,Master
15577,33,39,258.8799999999998,4,0,0,4,Master
15582,25,44,682.9100000000001,4,0,0,4,Master
15587,31,9,913.6800000000002,4,0,0,4,Master
15592,47,24,388.58,4,0,0,4,Master
15594,16,104,1767.53,4,0,0,4,Master
15598,50,16,235.68,4,0,0,4,Master
15599,27,52,761.74,4,0,0,4,Master
15602,22,54,1083.6300000000003,4,0,0,4,Master
15604,53,17,216.39000000000001,4,0,0,4,Master
15605,31,67,1198.23,4,0,0,4,Master
15606,2,91,2422.64,4,0,0,4,Master
15608,29,60,1093.68,4,0,0,4,Master
15610,52,6,112.46,4,0,0,4,Master
15611,10,45,1568.3900000000003,4,0,0,4,Master
15619,11,3,336.40000000000003,4,0,0,4,Master
15620,50,104,1524.4,4,0,0,4,Master
15621,11,18,1158.7700000000002,4,0,0,4,Master
15630,46,61,1180.3999999999999,4,0,0,4,Master
15634,18,15,243.55,4,0,0,4,Master
15636,31,25,724.76,4,0,0,4,Master
15637,53,15,223.36,4,0,0,4,Master
15638,38,2,-94.0,4,0,0,4,Master
15645,19,52,612.0099999999998,4,0,0,4,Master
15646,36,36,425.13999999999993,4,0,0,4,Master
15654,10,21,922.5300000000002,4,0,0,4,Master
15656,46,47,748.5000000000001,4,0,0,4,Master
15657,23,1,30.0,4,0,0,4,Master
15658,38,56,958.8999999999997,4,0,0,4,Master
15659,44,11,306.45000000000005,4,0,0,4,Master
15660,26,94,1552.0099999999998,4,0,0,4,Master
15664,51,19,358.63000000000005,4,0,0,4,Master
15667,40,13,301.32000000000005,4,0,0,4,Master
15669,41,35,677.69,4,0,0,4,Master
15671,19,81,2635.4900000000007,4,0,0,4,Master
15677,50,33,657.23,4,0,0,4,Master
15678,53,12,352.70000000000005,4,0,0,4,Master
15680,10,78,1333.6800000000003,4,0,0,4,Master
15681,19,67,946.3599999999998,4,0,0,4,Master
15689,2,9,254.1,4,0,0,4,Master
15692,29,12,191.04000000000002,4,0,0,4,Master
15699,18,18,309.6499999999999,4,0,0,4,Master
15706,30,59,1001.8100000000001,4,0,0,4,Master
15712,10,53,1072.3600000000001,4,0,0,4,Master
15714,12,34,330.02999999999986,4,0,0,4,Master
15721,12,84,471.3999999999999,4,0,0,4,Master
15725,16,32,415.2500000000001,4,0,0,4,Master
15728,50,4,-134.8,4,0,0,4,Master
15729,35,6,62.0,4,0,0,4,Master
15732,35,14,294.11999999999995,4,0,0,4,Master
15737,15,79,1121.2099999999998,4,0,0,4,Master
15740,50,9,154.88000000000002,4,0,0,4,Master
15743,17,86,775.9600000000003,4,0,0,4,Master
15745,20,65,1071.24,4,0,0,4,Master
15747,13,90,946.6399999999996,4,0,0,4,Master
15748,41,20,144.35999999999996,4,0,0,4,Master
15754,51,29,455.67,4,0,0,4,Master
15758,25,9,205.25,4,0,0,4,Master
15777,6,22,1021.6100000000001,4,0,0,4,Master
15780,36,29,475.28000000000003,4,0,0,4,Master
15781,26,21,333.56,4,0,0,4,Master
15782,10,44,2593.9400000000005,4,0,0,4,Master
15783,11,14,246.3,4,0,0,4,Master
15790,11,34,218.74999999999997,4,0,0,4,Master
15791,44,76,1604.4400000000003,4,0,0,4,Master
15793,10,13,948.9599999999999,4,0,0,4,Master
15801,47,69,1042.1899999999998,4,0,0,4,Master
15803,52,8,415.82,4,0,0,4,Master
15806,47,31,784.5799999999999,4,0,0,4,Master
15807,51,48,903.9000000000001,4,0,0,4,Master
15812,33,41,1801.14,4,0,0,4,Master
15814,17,74,1842.7300000000005,4,0,0,4,Master
15815,35,49,2100.6000000000004,4,0,0,4,Master
15821,45,62,570.96,4,0,0,4,Master
15826,52,69,1649.36,4,0,0,4,Master
15831,0,67,740.6399999999999,4,0,0,4,Master
15835,45,50,954.0899999999996,4,0,0,4,Master
15836,46,12,117.47,4,0,0,4,Master
15839,26,65,1020.7400000000001,4,0,0,4,Master
15840,0,28,345.65999999999997,4,0,0,4,Master
15844,47,11,130.74,4,0,0,4,Master
15850,20,93,234.88000000000002,4,0,0,4,Master
15853,52,30,110.80000000000001,4,0,0,4,Master
15857,19,14,297.0,4,0,0,4,Master
15863,26,18,68.84,4,0,0,4,Master
15864,23,24,1769.7800000000002,4,0,0,4,Master
15865,1,40,895.1300000000002,4,0,0,4,Master
15900,24,47,337.28,4,0,0,4,Master
15933,22,74,1107.4600000000003,4,0,0,4,Master
15935,6,12,416.8600000000001,4,0,0,4,Master
15948,44,60,955.2400000000001,4,0,0,4,Master
15949,17,19,364.7199999999999,4,0,0,4,Master
15953,5,102,1632.4299999999998,4,0,0,4,Master
15963,20,28,470.7600000000001,4,0,0,4,Master
15967,24,80,397.67999999999995,4,0,0,4,Master
15969,10,21,582.8999999999999,4,0,0,4,Master
15971,1,35,4199.85,4,0,0,4,Master
15977,18,65,1054.7299999999996,4,0,0,4,Master
15980,1,43,2398.8599999999997,4,0,0,4,Master
15981,6,97,3408.4799999999987,4,0,0,4,Master
15988,20,26,156.78000000000003,4,0,0,4,Master
15990,45,52,792.11,4,0,0,4,Master
16006,5,8,101.39999999999999,4,0,0,4,Master
16008,24,33,478.7800000000001,4,0,0,4,Master
16009,23,82,972.1099999999999,4,0,0,4,Master
16017,48,32,211.87999999999994,4,0,0,4,Master
16018,4,28,408.90000000000003,4,0,0,4,Master
16020,17,46,851.0100000000001,4,0,0,4,Master
16023,47,101,719.81,4,0,0,4,Master
16024,13,63,251.02999999999992,4,0,0,4,Master
16026,44,32,236.09000000000006,4,0,0,4,Master
16034,39,22,437.69999999999993,4,0,0,4,Master
16042,22,74,1127.5700000000004,4,0,0,4,Master
16043,5,39,773.9900000000004,4,0,0,4,Master
16045,2,83,1340.7000000000003,4,0,0,4,Master
16056,46,66,650.7500000000001,4,0,0,4,Master
16062,6,64,1153.6199999999992,4,0,0,4,Master
16066,17,101,1521.04,4,0,0,4,Master
16070,23,33,852.15,4,0,0,4,Master
16071,45,21,326.24000000000007,4,0,0,4,Master
16079,17,21,1352.0000000000002,4,0,0,4,Master
16086,30,40,1119.31,4,0,0,4,Master
16094,12,67,1041.83,4,0,0,4,Master
16099,51,39,731.8999999999999,4,0,0,4,Master
16101,10,83,1245.9599999999998,4,0,0,4,Master
16102,43,57,1842.1400000000003,4,0,0,4,Master
16107,18,31,3204.16,4,0,0,4,Master
16116,5,35,592.8800000000001,4,0,0,4,Master
16120,30,32,1294.14,4,0,0,4,Master
16122,39,38,684.42,4,0,0,4,Master
16123,52,16,307.78,4,0,0,4,Master
16127,40,40,656.2500000000001,4,0,0,4,Master
16128,18,89,1880.22,4,0,0,4,Master
16131,52,78,3506.5400000000013,4,0,0,4,Master
16134,22,38,603.6900000000002,4,0,0,4,Master
16136,30,37,709.3800000000002,4,0,0,4,Master
16139,19,31,635.41,4,0,0,4,Master
16140,53,37,703.7700000000001,4,0,0,4,Master
16141,1,30,620.4,4,0,0,4,Master
16153,50,89,1824.2300000000002,4,0,0,4,Master
16157,16,19,644.2400000000001,4,0,0,4,Master
16164,18,35,802.5300000000002,4,0,0,4,Master
16168,3,99,3770.600000000001,4,0,0,4,Master
16169,40,85,1822.9700000000003,4,0,0,4,Master
16171,30,3,73.2,4,0,0,4,Master
16172,6,69,1140.21,4,0,0,4,Master
16173,16,87,1406.5699999999993,4,0,0,4,Master
16174,33,23,1009.5500000000001,4,0,0,4,Master
16177,51,15,331.95,4,0,0,4,Master
16184,5,46,1155.5400000000002,4,0,0,4,Master
16185,17,31,529.41,4,0,0,4,Master
16188,36,67,981.8600000000001,4,0,0,4,Master
16189,16,11,215.47999999999996,4,0,0,4,Master
16190,41,6,215.08,4,0,0,4,Master
16203,0,36,589.15,4,0,0,4,Master
16204,24,50,384.18000000000006,4,0,0,4,Master
16207,26,19,394.38,4,0,0,4,Master
16208,45,66,664.2600000000001,4,0,0,4,Master
16209,1,46,2262.62,4,0,0,4,Master
16211,1,24,542.77,4,0,0,4,Master
16212,20,43,681.19,4,0,0,4,Master
16229,35,47,1010.5999999999999,4,0,0,4,Master
16232,44,38,983.2299999999998,4,0,0,4,Master
16235,39,48,858.4099999999996,4,0,0,4,Master
16244,5,91,1522.7499999999998,4,0,0,4,Master
16245,24,93,1352.3600000000008,4,0,0,4,Master
16249,53,69,1800.0700000000006,4,0,0,4,Master
16260,51,18,1035.45,4,0,0,4,Master
16278,24,25,537.8299999999999,4,0,0,4,Master
16284,51,103,812.6799999999997,4,0,0,4,Master
16295,0,79,1328.5500000000004,4,0,0,4,Master
16297,35,23,275.4000000000001,4,0,0,4,Master
16298,23,27,598.1999999999998,4,0,0,4,Master
16306,38,44,602.2700000000001,4,0,0,4,Master
16311,18,37,616.26,4,0,0,4,Master
16313,50,16,274.15000000000003,4,0,0,4,Master
16317,2,69,1341.6499999999999,4,0,0,4,Master
16325,45,20,510.5400000000001,4,0,0,4,Master
16330,18,41,242.21,4,0,0,4,Master
16341,25,84,1959.3800000000003,4,0,0,4,Master
16343,16,43,328.58,4,0,0,4,Master
16345,45,37,565.46,4,0,0,4,Master
16347,12,85,847.45,4,0,0,4,Master
16350,22,60,1100.4699999999996,4,0,0,4,Master
16351,39,8,153.9,4,0,0,4,Master
16352,18,28,494.44000000000005,4,0,0,4,Master
16359,9,70,1460.3699999999994,4,0,0,4,Master
16361,10,104,891.21,4,0,0,4,Master
16362,30,86,627.2899999999996,4,0,0,4,Master
16363,54,5,109.36000000000001,4,0,0,4,Master
16364,12,52,705.7899999999997,4,0,0,4,Master
16365,3,51,1540.4200000000005,4,0,0,4,Master
16366,19,18,327.3,4,0,0,4,Master
16368,29,69,479.9099999999999,4,0,0,4,Master
16384,31,33,584.4999999999999,4,0,0,4,Master
16386,29,81,302.57000000000005,4,0,0,4,Master
16389,54,35,1362.27,4,0,0,4,Master
16394,50,100,1412.0600000000004,4,0,0,4,Master
16399,20,72,408.02,4,0,0,4,Master
16406,19,59,154.35000000000002,4,0,0,4,Master
16411,20,44,211.7,4,0,0,4,Master
16412,54,30,135.99,4,0,0,4,Master
16414,22,7,126.25,4,0,0,4,Master
16415,45,47,200.26999999999992,4,0,0,4,Master
